What is your current job title?,Which of the following functions best describes your role?,What industry sector does your company operate in?,Please select the region where your company is headquartered.,What is your company’s estimated annual revenue?,What is your company’s total number of employees?,How long has your company been operating?,What is your team’s primary measure of success?,"Besides Sourced Revenue, how else does your company measure partner influence impact?_Close rates","Besides Sourced Revenue, how else does your company measure partner influence impact?_Deal size","Besides Sourced Revenue, how else does your company measure partner influence impact?_Customer satisfaction","Besides Sourced Revenue, how else does your company measure partner influence impact?_Product adoption","Besides Sourced Revenue, how else does your company measure partner influence impact?_Retention","Besides Sourced Revenue, how else does your company measure partner influence impact?_Expansion","Besides Sourced Revenue, how else does your company measure partner influence impact?_We don’t measure Partner Influence impact","Besides Sourced Revenue, how else does your company measure partner influence impact?_Other – please specify",What is your team’s main goal for partnerships in the next 12 months?,"On average, what percentage of your company’s revenue is expected to come from partnerships in the next 12 months?",How are you forecasting your performance against your goals for the next 12 months?,How aligned are your partnership goals with your company’s overall business goals?,What is the most likely reason your Partnerships team could miss its goals in the next 12 months?,How much focus will your company put on Partnerships in the next 12 months?,"If you had to make one strategic bet in the next 12 months, what would it be?",Which of the following best describes your executive team’s expectations of partnerships?,How does your average deal size involving partners compare to direct or non-partner deals?,How does your customer acquisition cost (CAC) from partners compared to direct sales and marketing?,How does your partner-led sales cycle compare to your direct sales cycle?,What’s your win rate for deals where partners are involved?,What is your retention rate for partner-referred customers?,What is your ideal ratio of referrals you send to partners vs what you receive?,How long has your company had a partnership program?,How many total partners do you have?,How many active partners generated revenue in the last 12 months?,How long does it typically take for a partnership to generate revenue after the first meeting?,What's your biggest challenge in scaling your partner program?,"Which of the following Partnership types does your company have?_Channel Partnerships – Partners who resell or distribute your product (e.g., resellers, VARs)",Which of the following Partnership types does your company have?_Product Partnerships – Partners who integrate with or build on top of your product,Which of the following Partnership types does your company have?_Solution Partnerships – Partners who combine your product with services or other tools into a full solution,Which of the following Partnership types does your company have?_Marketplace Partnerships – Partners who list your product on third party platforms or app stores,Which of the following Partnership types does your company have?_Affiliate Partnerships – Partners who drive traffic or leads in exchange for commission,Which of the partnership types you selected above has the most impact on your organization?,"Which partnership types are you planning to expand into (that you're not currently working with)_Channel Partnerships – Partners who resell or distribute your product (e.g., resellers, VARs)",Which partnership types are you planning to expand into (that you're not currently working with)_Product Partnerships – Partners who integrate with or build on top of your product,Which partnership types are you planning to expand into (that you're not currently working with)_Solution Partnerships – Partners who combine your product with services or other tools into a full solution,Which partnership types are you planning to expand into (that you're not currently working with)_Marketplace Partnerships – Partners who list your product on third-party platforms or app stores,Which partnership types are you planning to expand into (that you're not currently working with)_Affiliate Partnerships – Partners who drive traffic or leads in exchange for commission,Which marketplaces is your company listed in?_AWS,Which marketplaces is your company listed in?_Google Cloud,Which marketplaces is your company listed in?_Microsoft Azure,Which marketplaces is your company listed in?_Oracle,Which marketplaces is your company listed in?_Snowflake,Which marketplaces is your company listed in?_ServiceNow,Which marketplaces is your company listed in?_Salesforce,Which marketplaces is your company listed in?_Workday,Which marketplaces is your company listed in?_SAP,Which marketplaces is your company listed in?_IBM,Which marketplaces is your company listed in?_Other – please specify,Which marketplaces is your company listed in?_Not sure,What percentage of your total revenue comes through cloud marketplaces?,What’s the biggest challenge in your marketplace partnerships?,Do your partners currently implement your solution on behalf of your customers?,How long does it usually take for a partner to implement your solution?,What is the average cost for a partner to implement your solution for a customer?,Do your partners charge customers directly for implementation services?,Who does the majority of your partner organization report to?,How many people are on your Partnerships team?,Which of the following best describes your partner team’s structure?,What roles exist on your Partner Team?_Partner Management,What roles exist on your Partner Team?_Partner Operations,What roles exist on your Partner Team?_Partner Enablement,What roles exist on your Partner Team?_Partner Marketing,What roles exist on your Partner Team?_Partner Sales,What roles exist on your Partner Team?_Partner Development,What roles exist on your Partner Team?_Other – please specify,"If you could only add one supporting Partnerships role in the next 12 months, which would it be?",How much do you expect your Partner Team to grow in the next 12 months?,What is the size of your Partnerships team’s annual budget (including headcount)?,"What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Partner Tools & Technology","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_L&D (Learning & Development)","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Travel & Events","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Incentives & Rewards","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Co-marketing Funds","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Partner Programs & Engagement","What are the top 3 budget line items for your Partnerships organization, excluding headcount?_Other – please specify",Does your company offer incentives to partners?,What type of incentive do you offer to partners?,Which type of incentive do you believe is most effective in driving partner engagement?,What specific financial incentive is most effective?,What specific non-financial incentive is most effective?,Do you currently use any technology or automation tools to manage your partner ecosystem?,Which areas of your partner program are currently supported by technology or automation?_Partner Program Management,Which areas of your partner program are currently supported by technology or automation?_Partner Management,Which areas of your partner program are currently supported by technology or automation?_Partner Recruitment & Onboarding,Which areas of your partner program are currently supported by technology or automation?_Partner Enablement,Which areas of your partner program are currently supported by technology or automation?_Marketplace,Which areas of your partner program are currently supported by technology or automation?_Co-Sell,Which areas of your partner program are currently supported by technology or automation?_Not sure,Which areas of your partner program are currently supported by technology or automation?_Other – please specify,"What tools do you currently use to manage your partnerships?_CRM software (Salesforce, HubSpot, etc.)",What tools do you currently use to manage your partnerships?_Dedicated PRM software,What tools do you currently use to manage your partnerships?_Account mapping tools,What tools do you currently use to manage your partnerships?_Spreadsheets/manual tracking,What tools do you currently use to manage your partnerships?_Marketing automation platforms,What tools do you currently use to manage your partnerships?_Custom-built solutions,What tools do you currently use to manage your partnerships?_Other – please specify,What tools do you currently use to manage your partnerships?_Not sure,"Which platforms do you plan to use more, less, or steady? _Amplify_Column2","Which platforms do you plan to use more, less, or steady? _Channelscaler [Formerly Channel Mechanics and Allbound]_Column2","Which platforms do you plan to use more, less, or steady? _Crossbeam_Column2","Which platforms do you plan to use more, less, or steady? _Euler_Column2","Which platforms do you plan to use more, less, or steady? _Impartner_Column2","Which platforms do you plan to use more, less, or steady? _Journeybee_Column2","Which platforms do you plan to use more, less, or steady? _Kiflo PRMx_Column2","Which platforms do you plan to use more, less, or steady? _Partner Elevate_Column2","Which platforms do you plan to use more, less, or steady? _Partner Fleet_Column2","Which platforms do you plan to use more, less, or steady? _Partner Optimizer_Column2","Which platforms do you plan to use more, less, or steady? _Partner Utopia_Column2","Which platforms do you plan to use more, less, or steady? _PartnerStack_Column2","Which platforms do you plan to use more, less, or steady? _P2P Global_Column2","Which platforms do you plan to use more, less, or steady? _Qollabi_Column2","Which platforms do you plan to use more, less, or steady? _Salesforce PRM_Column2","Which platforms do you plan to use more, less, or steady? _Tackle.io_Column2","Which platforms do you plan to use more, less, or steady? _Workspan_Column2","Which platforms do you plan to use more, less, or steady? _Zugit_Column2",How would you rate the overall value your current partner tools provide to your organization?,How do you expect your use of technology and automation to change in the next 12 months?,Are you currently using AI in your partner organization?,Which AI tools are you currently using to support partner activities?_AirGapAI,Which AI tools are you currently using to support partner activities?_ChatGpt,Which AI tools are you currently using to support partner activities?_Clay,Which AI tools are you currently using to support partner activities?_Claude,Which AI tools are you currently using to support partner activities?_Copy.ai,Which AI tools are you currently using to support partner activities?_Descript,Which AI tools are you currently using to support partner activities?_Gamma,Which AI tools are you currently using to support partner activities?_Other – please specify,Which AI tools are you currently using to support partner activities?_Gemini,Which AI tools are you currently using to support partner activities?_Glean,Which AI tools are you currently using to support partner activities?_Gong,Which AI tools are you currently using to support partner activities?_HeyGen,Which AI tools are you currently using to support partner activities?_Lavender,Which AI tools are you currently using to support partner activities?_Manus.im,Which AI tools are you currently using to support partner activities?_NotebookLM,Which AI tools are you currently using to support partner activities?_Perplexity,Which AI tools are you currently using to support partner activities?_Replit,Which AI tools are you currently using to support partner activities?_I don't have this data,What is your primary goal for using technology and automation in your partner program?,What is the biggest challenge your organization faces in adopting AI and automation?,What level of training or enablement is provided to your partners?,How do you measure partner satisfaction?_Regular partner surveys,How do you measure partner satisfaction?_Net Promoter Score (NPS),How do you measure partner satisfaction?_Partner advisory boards,How do you measure partner satisfaction?_Quarterly business reviews,How do you measure partner satisfaction?_Support ticket analysis,How do you measure partner satisfaction?_Partner portal engagement metrics,How do you measure partner satisfaction?_We don't formally measure satisfaction,How do you measure partner satisfaction?_Other – please specify,How do you measure partner satisfaction?_I don't have this data,What aspects of your current partner engagement strategy are working well?,What aspects are not working or need improvement?,Describe how your partnership strategy has evolved over the past 2 years and what drove those changes.,"Describe how AI could change your partner relationships and business model, beyond just operational efficiency.",Do you have any additional feedback or comments you'd like to share?
Partner Program Manager,Individual Contributor – Manages partners but does not lead a team,Technology / Software / IT,North America (NA),$250M – $1B,100 – 500 employees,More than 10 years,Sourced Revenue/Pipeline,1,1,1,1,1,1,0,0,Improve Partner Enablement,40,Less than 50%,Very Aligned,Lack of Resources,Increase focus on partnerships,Scaling the partner program,Strategic - Partnerships are seen as a core strategic asset; fully integrated across company vision and execution,Higher than direct deals,Partner Referred CAC is higher,Shorter than direct sales,65,90,1:2 — We receive more than we send,More than 10 years,50 – 499,10 – 99,1–2 years,Resource constraints,1,0,0,0,0,"Channel Partnerships – Partners who resell or distribute your product (e.g., resellers, VARs)",0,0,0,1,1,,,,,,,,,,,,,,,Yes,1-3 months,$15K – $50K,Yes,Chief Revenue Officer (CRO),10–50,"Hybrid – A mix of centralized, regional, and functional structures",1,1,1,1,1,1,,Partner Operations,11–25% increase,$1M – $5M,1,0,1,0,1,0,,Yes,A mix of both,A mix of both,Revenue share,"Training, enablement, and support",Yes,1,1,1,1,1,1,0,,1,1,1,1,1,1,,0,We don’t use this tool,We don’t use this tool,Use more,We don’t use this tool,Use more,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Use more,We don’t use this tool,We don’t use this tool,We don’t use this tool,Moderate,Significantly increase,Yes,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,Drive more partner-sourced revenue,Limited internal resources,Structured enablement,1,1,1,1,0,1,0,,0,"Our structured onboarding and enablement programs give partners a clear path to get trained and certified quickly.

Co-sell alignment through account mapping and opportunity sharing helps drive sourced and influenced revenue.

Partner events and town halls create strong engagement and visibility.

Tools like the PRM, playbooks, and co-marketing resources make it easier for partners to access what they need.

Executive and field involvement keeps top partners aligned and supported.","We need to scale faster — current resourcing creates bottlenecks in onboarding, enablement, and co-sell support.

Processes are still too manual; more automation is needed across PRM, reporting, and license workflows.

Communication and visibility for mid-tier partners could be stronger, so they feel supported without heavy 1:1 time.

Our partner portal is improving but still lacks the seamless experience and depth of resources partners expect.

Better alignment is needed between marketing, sales, and product teams to deliver a more consistent partner experience.","We formalized our partner program with clear tiers, onboarding journeys, and certification requirements.

We invested in technology like PRM, Crossbeam, and enablement platforms to automate processes and provide more visibility.

Our focus expanded from just channel resale to a broader mix of solution partners, ISVs, and marketplace relationships.

Engagement moved from one-off activities to consistent programs — roadshows, partner town halls, co-marketing, and advisory boards.

What drove these changes:

Executive alignment on partnerships as a core revenue lever.

The need to scale globally while improving partner experience.

Demand from partners for more enablement, co-sell support, and predictable processes.

Market growth opportunities that require ecosystem collaboration rather than direct selling alone.","It can personalize enablement and recommendations for each partner, tailoring content, training, and plays to their maturity and focus.

AI can give partners real-time insights into market trends, customer needs, and integration opportunities, making them more consultative and valuable to customers.

It could reshape co-selling by analyzing data across ecosystems to surface the best joint opportunities and predict win likelihood.

AI-driven support tools can help partners troubleshoot faster, deliver higher-quality implementations, and increase customer satisfaction.

Longer term, AI may open new business models where partners package Celigo solutions with their own IP or industry expertise in smarter, more scalable ways.","Partnerships are core to our growth strategy, and we’ve made significant progress in building a more structured, scalable, and partner-friendly program. Our biggest focus now is balancing growth with resources, continuing to automate processes, expand enablement, and improve partner experience while driving measurable revenue impact. Continued investment in partner operations and technology will be key to sustaining momentum."
"Managing Director, Partnerships",Individual Contributor – Manages partners but does not lead a team,Technology / Software / IT,North America (NA),$50M – $250M,100 – 500 employees,More than 10 years,Partner Acquisition,,,,,,,,,Increase Sourced Revenue,40,Less than 50%,Somewhat Aligned,Weak Team Execution,Increase focus on partnerships,Enabling existing partners,"Transactional - Partnerships focus on single goals like sourced revenue; short term, tactical view",Lower than direct deals,This is not a priority right now,Not sure / No direct sales motion,80,80,We don’t track this,6-10 years,Less than 50,10 – 99,Less than 1 year,Resource constraints,0,1,0,1,1,Marketplace Partnerships – Partners who list your product on third party platforms or app stores,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Financial broker dealers,0,30–50%,Low visibility / discoverability within the marketplace,No,,,,Chief Growth Officer,Less than 10,"Functional – Partner roles are divided by function (e.g., marketing, sales, products, ops) rather than region or central team",1,0,0,1,1,1,,Partner Enablement,Over 50% increase,Less than $1M,0,0,1,1,1,0,,No,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Informal/ad hoc,0,0,0,1,0,0,0,,0,,,,,
VP Global Alliances and Channels,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Technology / Software / IT,North America (NA),$50M – $250M,100 – 500 employees,More than 10 years,Sourced Revenue/Pipeline,1,0,0,1,1,1,0,0,Increase Sourced Revenue,25,Less than 50%,Somewhat Aligned,Lack of Resources,Increase focus on partnerships,Enabling existing partners,Integrated - Partnerships support multiple business goals and are included in broader planning,About the same,We can’t measure Partner Referred CAC yet,About the same,30,80,We don’t track this,3-5 years,50 – 499,10 – 99,Less than 1 year,Resource constraints,1,1,1,1,0,Solution Partnerships – Partners who combine your product with services or other tools into a full solution,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,"Splunk, DataDog, Sumologic, Crowdstrike",0,Less than 5%,Lack of MP seller engagement,Yes,1-3 months,$50K – $150K,Yes,Chief Revenue Officer (CRO),Less than 10,"Hybrid – A mix of centralized, regional, and functional structures",1,0,0,0,1,0,,Partner Marketing,0–10% increase,$1M – $5M,1,0,1,0,1,0,,Yes,Financial incentives,Financial incentives,Rep-level SPIFFs,,Yes,1,0,1,0,1,1,0,,1,0,1,1,0,0,Partner Portal,0,We don’t use this tool,No change,Use more,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Use more,We don’t use this tool,We don’t use this tool,Moderate,Significantly increase,Yes,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,Increase efficiency,Lack of expertise,Informal/ad hoc,0,0,0,0,0,0,1,,0,CAM team field engagement with partners is working well. Meeting face to face with partners and enabling them is driving new pipeline. Joint field events are yielding new opportunities and improved partner relationships.,"Self service enablement needs attention, but lack of resources are slowing us down to update trainings. Not having a dedicated partner marketing person currently means missed opportunities that could improve partner engagement and drive new pipeline. Not having a dedicated operations person means we are not being as efficient as we could be if we had better data driven visibility in to the business to build from. Field engagement with the MP partners could improve to unlock additional forms of budget and opportunity acceleration.",Our strategy has evolved with the inclusion of integration Tech partners as a new route to market to draft off of the larger SIEM industry names. This was driven by our new technology innovations. We also unified the two partner teams in to one team to drive the ecosystem synergies that will help all partnerships grow.,"We are still learning and experimenting with how AI will help our partner ecosystem. Some partners have adopted our solutions with their own AI services to create unique offerings to jointly take to market. These programs are in early stages right now, so the ROI effectiveness can't be measured yet.","The Channel ecosystem revenues continue to grow and all vendors want to be part of the growth. To be part of the growth, leadership needs to invest in the resources just like they do in direct sales and marketing. Hopefully this survey can help bring that gap."
Senior Manager of Partner Marketing,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Technology / Software / IT,North America (NA),$250M – $1B,"501 – 5,000 employees",More than 10 years,Influenced Revenue/Pipeline,,,,,,,,,Increase Sourced Revenue,35,75–100%,Somewhat Aligned,Executive Misalignment,Maintain current focus,Enabling existing partners,"Transactional - Partnerships focus on single goals like sourced revenue; short term, tactical view",Higher than direct deals,Partner Referred CAC is lower,Shorter than direct sales,30,92,2:1 — We send more than we receive,6-10 years,50 – 499,100 – 499,Less than 1 year,Lack of internal alignment,1,1,1,1,1,Solution Partnerships – Partners who combine your product with services or other tools into a full solution,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,We don't track marketplace-specific revenue,Low visibility / discoverability within the marketplace,Yes,1-3 months,$50K – $150K,Yes,Chief Sales Officer,51–200,"Functional – Partner roles are divided by function (e.g., marketing, sales, products, ops) rather than region or central team",1,1,1,1,1,1,,Partner Marketing,0–10% increase,$5M – $25M,0,1,1,0,0,1,,No,,,,,Yes,1,0,0,1,1,1,0,,1,0,0,1,1,0,,0,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Use more,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Moderate,Somewhat increase,Yes,0,1,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,Improve decision-making,Change management,Structured enablement,1,0,1,1,0,1,0,,0,,,,,
Chief Partner Officer,Leaders,Technology / Software / IT,"Europe, Middle East, and Africa (EMEA)",Less than $50 million,100 – 500 employees,More than 10 years,Sourced Revenue/Pipeline,1,1,0,0,0,0,0,0,Expand Ecosystem Reach,10,75–100%,Somewhat Aligned,Lack of Resources,Maintain current focus,Pursuing new strategic partner(s),"Transactional - Partnerships focus on single goals like sourced revenue; short term, tactical view",Higher than direct deals,Partner Referred CAC is lower,Shorter than direct sales,30,30,1:2 — We receive more than we send,Less than 1 year,Less than 50,Less than 10,Less than 1 year,Resource constraints,1,1,0,0,1,Affiliate Partnerships – Partners who drive traffic or leads in exchange for commission,1,0,0,1,0,,,,,,,,,,,,,,,No,,,,Chief Partnerships Officer (CPO),Less than 10,"Functional – Partner roles are divided by function (e.g., marketing, sales, products, ops) rather than region or central team",1,0,1,1,0,0,,Partner Development,0–10% increase,Less than $1M,0,0,0,1,1,1,,Yes,A mix of both,A mix of both,Revenue share,Co-marketing opportunities,Yes,1,1,0,1,0,0,0,,1,1,0,1,0,0,,0,We don’t use this tool,Use more,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Moderate,Somewhat increase,No,,,,,,,,,,,,,,,,,,,,,Structured enablement,1,0,0,1,0,1,0,,0,,,,,
Director Channel North America,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)","Food, Agriculture",North America (NA),$1B – $10B,"501 – 5,000 employees",More than 10 years,Sourced Revenue/Pipeline,0,0,0,0,0,1,0,0,Accelerate Partner Onboarding,10,50–75%,Somewhat Aligned,Executive Misalignment,Decrease focus on partnerships,Pursuing new strategic partner(s),Integrated - Partnerships support multiple business goals and are included in broader planning,Lower than direct deals,Partner Referred CAC is lower,Shorter than direct sales,45,65,Varies depending on partner,6-10 years,50 – 499,10 – 99,1–2 years,Lack of internal alignment,1,0,0,0,0,"Channel Partnerships – Partners who resell or distribute your product (e.g., resellers, VARs)",1,0,1,0,0,,,,,,,,,,,,,,,No,,,,Chief Executive Officer (CEO),Less than 10,"Regional – Partner teams are organized by geography, with regional ownership",1,1,1,1,1,1,,Partner Operations,No change,Less than $1M,1,1,0,0,0,1,,Yes,A mix of both,A mix of both,Revenue share,"Training, enablement, and support",Yes,0,0,0,1,1,1,0,,1,0,0,1,0,0,,0,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Low,No change,No,,,,,,,,,,,,,,,,,,,,,Informal/ad hoc,1,0,1,1,0,1,0,,0,,,,,
VP - Partner and Bus Dev.,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Technology / Software / IT,North America (NA),Less than $50 million,Less than 100 employees,More than 10 years,Sourced Revenue/Pipeline,1,0,0,0,0,0,0,0,Accelerate Partner Onboarding,50,50–75%,Very Aligned,Climate,Maintain current focus,Scaling the partner program,Strategic - Partnerships are seen as a core strategic asset; fully integrated across company vision and execution,Lower than direct deals,Partner Referred CAC is lower,About the same,75,75,1:1 — Equal number of referrals both ways,6-10 years,Less than 50,Less than 10,Less than 1 year,Difficulty recruiting the right partners,0,1,1,0,1,Affiliate Partnerships – Partners who drive traffic or leads in exchange for commission,0,0,0,0,1,,,,,,,,,,,,,,,Yes,More than 3 months,$50K – $150K,Yes,Chief Revenue Officer (CRO),Less than 10,Centralized – The partner team is managed in a single global structure,0,0,1,1,1,0,,Partner Development,26–50% increase,Less than $1M,0,0,1,0,1,1,,Yes,Financial incentives,Financial incentives,Revenue share,,Yes,0,1,0,1,0,0,0,,1,0,0,0,0,0,,0,We don’t use this tool,We don’t use this tool,Use less,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Moderate,No change,No,,,,,,,,,,,,,,,,,,,,,Structured enablement,0,1,0,0,0,0,0,,0,na,na,,,
Partnership manager,Individual Contributor – Manages partners but does not lead a team,Retail / E-commerce,"Europe, Middle East, and Africa (EMEA)",Less than $50 million,Less than 100 employees,1 – 5 years,Lead Generation,,,,,,,,,Increase Sourced Revenue,30,75–100%,Somewhat Misaligned,Weak Team Execution,Increase focus on partnerships,Pursuing new strategic partner(s),"Transactional - Partnerships focus on single goals like sourced revenue; short term, tactical view",Higher than direct deals,Partner Referred CAC is lower,About the same,17,,I don't have this data,Less than 1 year,Less than 50,Less than 10,Less than 1 year,Operational efficiency,0,1,0,0,1,Affiliate Partnerships – Partners who drive traffic or leads in exchange for commission,0,1,0,1,1,,,,,,,,,,,,,,,N/A,,,,Chief Revenue Officer (CRO),Less than 10,"Functional – Partner roles are divided by function (e.g., marketing, sales, products, ops) rather than region or central team",1,0,0,0,0,1,,Partner Operations,No change,Less than $1M,0,0,1,1,1,0,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Head of Solutions &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Partnerships,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Technology / Software / IT,North America (NA),Less than $50 million,100 – 500 employees,5 – 10 years,Sourced Revenue/Pipeline,0,0,0,0,0,0,1,0,Expand Ecosystem Reach,5,50–75%,Somewhat Aligned,Executive Misalignment,Increase focus on partnerships,Enabling existing partners,"Transactional - Partnerships focus on single goals like sourced revenue; short term, tactical view",About the same,Partner Referred CAC is higher,About the same,75,65,1:1 — Equal number of referrals both ways,1-2 years,Less than 50,Less than 10,Less than 1 year,Lack of internal alignment,1,0,1,1,1,"Channel Partnerships – Partners who resell or distribute your product (e.g., resellers, VARs)",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,,0,Less than 5%,Low visibility / discoverability within the marketplace,Yes,1-3 months,Less than $15K,No,Chief Revenue Officer (CRO),Less than 10,Centralized – The partner team is managed in a single global structure,1,0,0,0,0,0,,Partner Sales,11–25% increase,Less than $1M,1,0,0,0,1,1,,Yes,Financial incentives,Financial incentives,Flat fee per sale,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,Drive more partner-sourced revenue,Lack of expertise,Informal/ad hoc,0,0,0,0,0,0,1,,0,,,,,
"Head of BD AI, Commercial","Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Technology / Software / IT,North America (NA),More than $10B,"More than 5,000 employees",More than 10 years,Sourced Revenue/Pipeline,1,1,0,1,0,0,0,0,Increase Sourced Revenue,75,75–100%,Very Aligned,Lack of Resources,Increase focus on partnerships,Pursuing new strategic partner(s),Strategic - Partnerships are seen as a core strategic asset; fully integrated across company vision and execution,Higher than direct deals,Partner Referred CAC is lower,Shorter than direct sales,25,50,2:1 — We send more than we receive,More than 10 years,"5,000+","1,000+",Less than 1 year,Resource constraints,1,1,1,1,1,Product Partnerships – Partners who integrate with or build on top of your product,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,Less than 5%,Lengthy or complex onboarding process,No,,,,CFO,More than 200,"Functional – Partner roles are divided by function (e.g., marketing, sales, products, ops) rather than region or central team",1,1,1,1,1,1,,Partner Development,Over 50% increase,$1M – $5M,0,0,1,0,1,1,,Yes,A mix of both,Non-financial incentives,,Creating new business offerings,Yes,1,0,1,0,1,0,0,,1,0,1,1,0,1,,0,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Moderate,Somewhat increase,Yes,0,1,0,1,0,0,0,,1,1,0,0,0,1,1,1,1,0,Drive more partner-sourced revenue,Data quality issues,Structured enablement,0,1,0,1,1,0,0,,0,,,,,
Head of Sales and Partnerships,"Organizational Leader – Leads a team or department (e.g., Head of Partnerships, VP of Ops)",Retail / E-commerce,"Europe, Middle East, and Africa (EMEA)",$50M – $250M,Less than 100 employees,5 – 10 years,Customer Adoption/Retention,,,,,,,,,Increase Sourced Revenue,11,50–75%,Very Aligned,Lack of Resources,Maintain current focus,Enabling existing partners,"Transactional - Partnerships focus on single goals like sourced revenue; short term, tactical view",Not sure,Partner Referred CAC is lower,Shorter than direct sales,30,90,We don’t track this,3-5 years,50 – 499,10 – 99,Less than 1 year,Difficulty recruiting the right partners,1,0,0,0,1,"Channel Partnerships – Partners who resell or distribute your product (e.g., resellers, VARs)",0,0,0,1,0,,,,,,,,,,,,,,,No,,,,Chief Executive Officer (CEO),Less than 10,"Regional – Partner teams are organized by geography, with regional ownership",0,0,0,0,0,1,,Partner Sales,11–25% increase,$1M – $5M,1,0,0,1,1,0,,Yes,Financial incentives,Financial incentives,Flat fee per sale,,Yes,0,0,0,0,1,0,0,,1,0,0,0,0,0,,0,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,We don’t use this tool,Use more,We don’t use this tool,We don’t use this tool,We don’t use this tool,Moderate,Somewhat increase,No,,,,,,,,,,,,,,,,,,,,,Informal/ad hoc,0,0,0,0,0,0,1,,0,Relationship and trust,Feedbacks,No comment,No commenti,No
